이력ID,노선ID,정류소ID,노선명,정류소명
1000001812,232000001,219000023,88(일산),대진고등학교
1000001812,232000001,219000022,88(일산),성저공원
1000001812,232000001,219000021,88(일산),성저13단지
1000001812,232000001,219000020,88(일산),동성.동신아파트
1000001812,232000001,219000114,88(일산),후곡마을.롯데아파트
1000001812,232000001,219000113,88(일산),일산3동주민센터앞
1000001812,232000001,219000112,88(일산),밤가시마을
1000001812,232000001,219000449,88(일산),정발산동사무소
1000001812,232000001,219000111,88(일산),초가집
1000001812,232000001,219000110,88(일산),국립암센터
1000001812,232000001,219000355,88(일산),정발고등학교
1000001812,232000001,219000019,88(일산),삼성.벽산아파트
1000001812,232000001,219000168,88(일산),마두1동주민센터
1000001812,232000001,219000018,88(일산),마두1동사무소.신한은행
1000001812,232000001,219000041,88(일산),백송.대림아파트
1000001812,232000001,219000017,88(일산),백석1동사무소
1000001812,232000001,219000040,88(일산),건영10단지
1000001812,232000001,219000016,88(일산),일산병원
1000001812,232000001,219000329,88(일산),백석전철역
1000001812,232000001,219000015,88(일산),백석역
1000001812,232000001,219000161,88(일산),흰돌5단지
1000001812,232000001,219000160,88(일산),백석중학교
1000001812,232000001,219000014,88(일산),백신고교
1000001812,232000001,219000013,88(일산),호수13블록
1000001471,222000014,222000679,7-3,장현주공아파트
1000001471,222000014,222000681,7-3,봉현마을.현대병원
1000001471,222000014,222000534,7-3,장현초등학교
1000001471,222000014,222000638,7-3,진접농협
1000001471,222000014,222000533,7-3,진접문화의집
1000001471,222000014,222000532,7-3,청화빌라
1000001471,222000014,222000531,7-3,금곡리입구.신동아아파트
1000001471,222000014,222000561,7-3,정광아파트
1000001471,222000014,222000560,7-3,장승초등학교
1000001471,222000014,222000559,7-3,장승마을
1000001471,222000014,222000639,7-3,신광마을입구
1000001471,222000014,222000138,7-3,신한미아파트
1000001471,222000014,222000137,7-3,광천마을
1000001471,222000014,222001065,7-3,마명리입구
1000001471,222000014,222000136,7-3,신촌
1000001471,222000014,222000630,7-3,광능내종점
1000001472,222000015,222000629,73,광릉내
1000001472,222000015,222000135,73,신촌
1000001472,222000015,222001064,73,마명리입구
1000001472,222000015,222000134,73,광천마을
1000001472,222000015,222000133,73,신한미아파트
1000001472,222000015,222000132,73,신광마을
1000001472,222000015,222000554,73,진접중학교
1000001472,222000015,222000553,73,장승마을
1000001416,222000055,222000843,66,미금중학교
1000001734,223000052,223000272,71,대우아파트
1000001734,223000052,223000273,71,대우아파트114동
1000001734,223000052,223000274,71,매홀새싹길
1000001734,223000052,223000276,71,대우아파트111동
1000001734,223000052,223000275,71,대우아파트104동
1000001734,223000052,223000277,71,오산대역
1000001734,223000052,223000272,71,대우아파트102동
1000002577,210000042,212000249,59,원종고등학교
1000002577,210000042,212000250,59,원종주공아파트
1000002577,210000042,212000251,59,삼경아파트
1000002577,210000042,212000144,59,오건아파트
1000002577,210000042,212000081,59,욱일아파트
1000002577,210000042,212000080,59,성진맨션
1000002577,210000042,212000079,59,대성연립
1000002577,210000042,212000078,59,고강1동사무소
1000002577,210000042,212000252,59,수주초등학교
1000002577,210000042,212000241,59,동원아파트
1000002577,210000042,212000253,59,고강아파트
1000001416,222000055,222000373,66,빙그레.중부고속독로.도농리
1000001416,222000055,222000372,66,도농주유소.도농동사무소입구.수석동입구육교
1000001416,222000055,222000371,66,도농역.동화중고교
1000001416,222000055,222000370,66,양정초등학교.부영아파트
1000002577,210000042,212000113,59,오정구청
1000002577,210000042,212000141,59,복지회관
1000002577,210000042,212000243,59,원종2동사무소
1000001416,222000055,222000369,66,주막거리.지금동사무소
1000001416,222000055,222000368,66,남양주제2청사.경찰서.도농삼거리
1000001416,222000055,222000338,66,양정동입구.훈련장.양정동사무소입구
1000001416,222000055,222000337,66,동일자동차학원
1000001416,222000055,222000336,66,진안삼거리
1000001416,222000055,222000335,66,진안마을
1000001416,222000055,222000334,66,금곡역
1000001416,222000055,222000748,66,양병원
1000001416,222000055,222000143,66,사능입구.금곡우체국.목화예식장
1000001416,222000055,222000142,66,금곡동구종점.금곡육교
1000001416,222000055,222000331,66,금곡중고등학교
1000001416,222000055,222000330,66,남양주시청
1000001416,222000055,222000329,66,돌팍고개
1000001416,222000055,222000328,66,장내마을.평내파출소
1000001416,222000055,222001039,66,평내상업지구
1000001416,222000055,222001041,66,금호어울림아파트
1000001416,222000055,222001043,66,화성유진아파트
1000001416,222000055,222001044,66,중흥2차아파트
1000001416,222000055,222001046,66,백본초등학교앞
1000001416,222000055,222000176,66,궁평마을
1000001416,222000055,222000175,66,평내전철역
1000001416,222000055,222000174,66,호평상업지구
1000001416,222000055,222000173,66,현대아이파크.판곡초등학교
1000001416,222000055,222000163,66,대주신명아파트
1000001416,222000055,222000958,66,호만마을.중흥아파트
1000001416,222000055,222001070,66,판곡중학교
1000001416,222000055,222001072,66,현대우림아파트
1000001416,222000055,222000825,66,호평동차고지
1000001416,222000055,222001073,66,현대우림아파트
1000001416,222000055,222001071,66,판곡중학교
1000001384,229000025,229000485,3,신창철강
1000001384,229000025,229001126,3,상지석2리마을회관
1000001384,229000025,229001124,3,육각정
1000001384,229000025,219000484,3,구양계장
1000001384,229000025,219000567,3,박애원
1000001384,229000025,219000066,3,응곡마을
1000001336,207000054,235000601,30-1(현대),회암편의점
1000001336,207000054,235000521,30-1(현대),율정동삼거리상회
1000001336,207000054,235000087,30-1(현대),천보초교앞
1000001336,207000054,235000086,30-1(현대),모정동
1000001336,207000054,235000085,30-1(현대),귀율동
1000001336,207000054,235000084,30-1(현대),기우리다리앞
1000001336,207000054,235000083,30-1(현대),새마을목장
1000001336,207000054,235000082,30-1(현대),65사단앞
1000001336,207000054,235000382,30-1(현대),풀무원입구
1000001336,207000054,235000400,30-1(현대),윗삼가대
1000001336,207000054,235000399,30-1(현대),삼숭2통마을회관
1000001336,207000054,235000398,30-1(현대),삼숭2통.아랫삼가대
1000001336,207000054,235000397,30-1(현대),양주2동사무소
1000001336,207000054,235000396,30-1(현대),나래아파트앞
1000001336,207000054,235000395,30-1(현대),TS3차푸른솔아파트
1000001336,207000054,235000516,30-1(현대),장거리삼거리
1000001336,207000054,235000518,30-1(현대),현대아파트
1000001336,207000054,235000386,30-1(현대),명진빌라입구
1000001336,207000054,235000385,30-1(현대),축산위생연구소
1000001336,207000054,235000519,30-1(현대),현진에버빌아파트
1000001336,207000054,235000917,30-1(현대),덕계7동(도둔리)
1000001336,207000054,235000081,30-1(현대),새마을목장
1000001336,207000054,235000080,30-1(현대),기우리다리앞
1000001336,207000054,235000079,30-1(현대),귀율동
1000001336,207000054,235000078,30-1(현대),모정동
1000001336,207000054,235000077,30-1(현대),천보초교앞
1000001336,207000054,235000094,30-1(현대),율정동삼거리상회
1000001336,207000054,235000600,30-1(현대),회암편의점
1000001336,207000054,235000093,30-1(현대),서재말
1000001336,207000054,235000861,30-1(현대),주공6단지
1000001336,207000054,235000092,30-1(현대),덕정고교
1000001336,207000054,235000073,30-1(현대),주공1단지
1000001336,207000054,235000072,30-1(현대),주공5단지
1000001336,207000054,235000134,30-1(현대),썬마트앞
1000001336,207000054,235000133,30-1(현대),덕정역
1000001336,207000054,235000484,30-1(현대),진흥마트
1000001336,207000054,235000487,30-1(현대),충성아파트
1000001336,207000054,235000582,30-1(현대),부대앞
1000001336,207000054,235000891,30-1(현대),차고지
1000002018,217000001,224000555,1,한국가스안전공사.대야초교입구
1000002018,217000001,224000554,1,하대야동
1000002018,217000001,224000553,1,상대야동
1000002018,217000001,224000552,1,변전소.부천시흥시계
1000002018,217000001,211000129,1,어머니도시락
1000002018,217000001,211000023,1,진영상고.현대물파스
1000002018,217000001,211000022,1,소사본1동사무소
1000002018,217000001,211000021,1,부원초등학교
1000002018,217000001,211000020,1,세종병원
1000002018,217000001,211000105,1,소명지하차도입구.구세무서
1000002018,217000001,211000112,1,부천남부역E마트.부천남부역
1000002018,217000001,211000103,1,자유시장
1000002018,217000001,210000013,1,전화국사거리
1000002018,217000001,210000101,1,부천대학입구.부천전화국
1000002018,217000001,210000100,1,시민운동장
1000002018,217000001,210000099,1,중동주공A
1000002018,217000001,210000282,1,중동역.부천여고.상동시장
1000002018,217000001,210000281,1,솔안공원.새하늘교회
1000002018,217000001,210000050,1,송내역
1000002018,217000001,210000049,1,반달마을입구
1000002018,217000001,210000061,1,복사골문화센타
1000002018,217000001,210000124,1,상2동사무소
1000002018,217000001,210000212,1,행복한마을.푸른마을
1000001474,234000015,201000129,1007,곶집마을차고지
1000001474,234000015,201000128,1007,장애인종합복지회관
1000001474,234000015,201000127,1007,청구1차A.축산기술연구소
1000001474,234000015,201000327,1007,오현초등학교
1000001474,234000015,201000023,1007,고색초등학교.태산1차A
1000001474,234000015,201000022,1007,고색파출소.신병원
1000001474,234000015,201000021,1007,공구유통타운.평동입구.자동차매매단지
1000001474,234000015,201000299,1007,수원역광장
1000001474,234000015,201000304,1007,귀족웨딩홀.구시외버스터미널입구
1000001474,234000015,201000303,1007,고등동사무소
1000001474,234000015,201000302,1007,수원여자고등학교
1000001474,234000015,200000239,1007,병무청.화서시장
1000001474,234000015,200000238,1007,화서문파출소
1000001474,234000015,200000190,1007,화서문장안공원
1000001474,234000015,200000189,1007,장안문.장안공원북문
1000001474,234000015,202000057,1007,종로.매향교
1000001474,234000015,202000081,1007,남향동사무소.매향동
1000001474,234000015,202000055,1007,창룡문.활터.연무대
